#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
317626:6770,400:400,06/08/18 23:05:22,STABLE BEAMS,6500,370680.225,362194.237,44.5,HFOC
317626:6770,401:401,06/08/18 23:05:46,STABLE BEAMS,6500,370486.560,362070.799,44.5,HFOC
317626:6770,402:402,06/08/18 23:06:09,STABLE BEAMS,6500,370160.176,361749.784,44.4,HFOC
317626:6770,403:403,06/08/18 23:06:32,STABLE BEAMS,6500,369935.469,361487.188,44.4,HFOC
317626:6770,404:404,06/08/18 23:06:55,STABLE BEAMS,6500,369525.180,361124.140,44.3,HFOC
317626:6770,405:405,06/08/18 23:07:19,STABLE BEAMS,6500,370649.274,362182.809,44.5,HFOC
317626:6770,406:406,06/08/18 23:07:42,STABLE BEAMS,6500,370184.688,361771.750,44.4,HFOC
317626:6770,407:407,06/08/18 23:08:05,STABLE BEAMS,6500,369818.246,361359.674,44.4,HFOC
317626:6770,408:408,06/08/18 23:08:29,STABLE BEAMS,6500,369506.008,360573.306,44.3,HFOC
317626:6770,409:409,06/08/18 23:08:52,STABLE BEAMS,6500,369147.268,360734.533,44.3,HFOC
317626:6770,410:410,06/08/18 23:09:15,STABLE BEAMS,6500,369053.261,360540.038,44.3,HFOC
317626:6770,411:411,06/08/18 23:09:39,STABLE BEAMS,6500,368831.899,360485.955,44.3,HFOC
317626:6770,412:412,06/08/18 23:10:02,STABLE BEAMS,6500,368685.673,360363.650,44.2,HFOC
317626:6770,413:413,06/08/18 23:10:25,STABLE BEAMS,6500,368320.724,359459.227,44.2,HFOC
317626:6770,414:414,06/08/18 23:10:49,STABLE BEAMS,6500,368274.493,359939.384,44.2,HFOC
317626:6770,415:415,06/08/18 23:11:12,STABLE BEAMS,6500,368047.541,359730.626,44.2,HFOC
317626:6770,416:416,06/08/18 23:11:35,STABLE BEAMS,6500,367853.289,359565.866,44.1,HFOC
317626:6770,417:417,06/08/18 23:11:59,STABLE BEAMS,6500,367653.347,359350.600,44.1,HFOC
317626:6770,418:418,06/08/18 23:12:22,STABLE BEAMS,6500,366752.229,358475.661,44.0,HFOC
317626:6770,419:419,06/08/18 23:12:45,STABLE BEAMS,6500,367698.255,359370.238,44.1,HFOC
317626:6770,420:420,06/08/18 23:13:08,STABLE BEAMS,6500,367349.637,358996.466,44.1,HFOC
317626:6770,421:421,06/08/18 23:13:32,STABLE BEAMS,6500,366578.187,358358.101,44.0,HFOC
317626:6770,422:422,06/08/18 23:13:55,STABLE BEAMS,6500,366480.363,358248.680,44.0,HFOC
317626:6770,423:423,06/08/18 23:14:18,STABLE BEAMS,6500,366369.273,353024.356,44.0,HFOC
317626:6770,424:424,06/08/18 23:14:42,STABLE BEAMS,6500,365964.505,352211.442,43.9,HFOC
317626:6770,425:425,06/08/18 23:15:05,STABLE BEAMS,6500,365672.375,357517.968,43.9,HFOC
317626:6770,426:426,06/08/18 23:15:28,STABLE BEAMS,6500,365350.174,357091.262,43.8,HFOC
317626:6770,427:427,06/08/18 23:15:52,STABLE BEAMS,6500,365056.621,279467.677,43.8,HFOC
317626:6770,428:428,06/08/18 23:16:15,STABLE BEAMS,6500,364996.044,52501.036,43.8,HFOC
317626:6770,429:429,06/08/18 23:16:38,STABLE BEAMS,6500,364778.374,356666.050,43.8,HFOC
317626:6770,430:430,06/08/18 23:17:02,STABLE BEAMS,6500,364397.077,356320.705,43.7,HFOC
317626:6770,431:431,06/08/18 23:17:25,STABLE BEAMS,6500,364140.684,356046.999,43.7,HFOC
317626:6770,432:432,06/08/18 23:17:48,STABLE BEAMS,6500,363820.514,355726.118,43.7,HFOC
317626:6770,433:433,06/08/18 23:18:11,STABLE BEAMS,6500,363647.553,355573.921,43.6,HFOC
317626:6770,434:434,06/08/18 23:18:35,STABLE BEAMS,6500,363394.134,355307.119,43.6,HFOC
317626:6770,435:435,06/08/18 23:18:58,STABLE BEAMS,6500,363127.285,354902.907,43.6,HFOC
317626:6770,436:436,06/08/18 23:19:21,STABLE BEAMS,6500,362906.574,354864.554,43.6,HFOC
317626:6770,437:437,06/08/18 23:19:45,STABLE BEAMS,6500,362706.371,354675.710,43.5,HFOC
317626:6770,438:438,06/08/18 23:20:08,STABLE BEAMS,6500,361757.315,353720.530,43.4,HFOC
317626:6770,439:439,06/08/18 23:20:31,STABLE BEAMS,6500,362277.814,349195.324,43.5,HFOC
317626:6770,440:440,06/08/18 23:20:55,STABLE BEAMS,6500,362009.946,353977.841,43.4,HFOC
317626:6770,441:441,06/08/18 23:21:18,STABLE BEAMS,6500,361813.743,353807.229,43.4,HFOC
317626:6770,442:442,06/08/18 23:21:41,STABLE BEAMS,6500,361300.802,353298.226,43.4,HFOC
317626:6770,443:443,06/08/18 23:22:05,STABLE BEAMS,6500,361633.993,353632.806,43.4,HFOC
317626:6770,444:444,06/08/18 23:22:28,STABLE BEAMS,6500,362106.606,354114.799,43.5,HFOC
317626:6770,445:445,06/08/18 23:22:51,STABLE BEAMS,6500,361857.504,353863.888,43.4,HFOC
317626:6770,446:446,06/08/18 23:23:15,STABLE BEAMS,6500,361573.431,353556.998,43.4,HFOC
317626:6770,447:447,06/08/18 23:23:38,STABLE BEAMS,6500,361387.798,353347.891,43.4,HFOC
317626:6770,448:448,06/08/18 23:24:01,STABLE BEAMS,6500,361253.018,353274.046,43.4,HFOC
317626:6770,449:449,06/08/18 23:24:25,STABLE BEAMS,6500,361058.239,347986.910,43.3,HFOC
317626:6770,450:450,06/08/18 23:24:48,STABLE BEAMS,6500,360858.942,352882.922,43.3,HFOC
317626:6770,451:451,06/08/18 23:25:11,STABLE BEAMS,6500,360690.513,352718.729,43.3,HFOC
317626:6770,452:452,06/08/18 23:25:34,STABLE BEAMS,6500,360555.722,352599.818,43.3,HFOC
317626:6770,453:453,06/08/18 23:25:58,STABLE BEAMS,6500,360294.023,347296.285,43.2,HFOC
317626:6770,454:454,06/08/18 23:26:21,STABLE BEAMS,6500,360133.246,352216.088,43.2,HFOC
317626:6770,455:455,06/08/18 23:26:44,STABLE BEAMS,6500,359779.592,346821.756,43.2,HFOC
317626:6770,456:456,06/08/18 23:27:08,STABLE BEAMS,6500,359641.184,346267.488,43.2,HFOC
317626:6770,457:457,06/08/18 23:27:31,STABLE BEAMS,6500,358623.826,350761.658,43.0,HFOC
317626:6770,458:458,06/08/18 23:27:54,STABLE BEAMS,6500,359409.235,351495.060,43.1,HFOC
317626:6770,459:459,06/08/18 23:28:18,STABLE BEAMS,6500,359784.296,351847.960,43.2,HFOC
317626:6770,460:460,06/08/18 23:28:41,STABLE BEAMS,6500,358503.382,350630.665,43.0,HFOC
317626:6770,461:461,06/08/18 23:29:04,STABLE BEAMS,6500,358377.397,350551.274,43.0,HFOC
317626:6770,462:462,06/08/18 23:29:28,STABLE BEAMS,6500,358288.209,350305.897,43.0,HFOC
317626:6770,463:463,06/08/18 23:29:51,STABLE BEAMS,6500,357932.662,350098.684,43.0,HFOC
317626:6770,464:464,06/08/18 23:30:14,STABLE BEAMS,6500,357700.896,349887.819,42.9,HFOC
317626:6770,465:465,06/08/18 23:30:37,STABLE BEAMS,6500,357436.079,349637.161,42.9,HFOC
317626:6770,466:466,06/08/18 23:31:01,STABLE BEAMS,6500,357096.358,344287.322,42.9,HFOC
317626:6770,467:467,06/08/18 23:31:24,STABLE BEAMS,6500,356703.390,338120.806,42.8,HFOC
317626:6770,468:468,06/08/18 23:31:47,STABLE BEAMS,6500,356397.640,348632.515,42.8,HFOC
317626:6770,469:469,06/08/18 23:32:11,STABLE BEAMS,6500,356099.506,348354.837,42.7,HFOC
317626:6770,470:470,06/08/18 23:32:34,STABLE BEAMS,6500,355924.195,343198.227,42.7,HFOC
317626:6770,471:471,06/08/18 23:32:57,STABLE BEAMS,6500,355791.154,347539.303,42.7,HFOC
317626:6770,472:472,06/08/18 23:33:21,STABLE BEAMS,6500,355605.516,347883.185,42.7,HFOC
317626:6770,473:473,06/08/18 23:33:44,STABLE BEAMS,6500,355415.662,342768.497,42.7,HFOC
317626:6770,474:474,06/08/18 23:34:07,STABLE BEAMS,6500,355261.475,347572.246,42.6,HFOC
317626:6770,475:475,06/08/18 23:34:31,STABLE BEAMS,6500,355131.726,347454.431,42.6,HFOC
317626:6770,476:476,06/08/18 23:34:54,STABLE BEAMS,6500,354947.934,342262.566,42.6,HFOC
317626:6770,477:477,06/08/18 23:35:17,STABLE BEAMS,6500,354680.910,347001.730,42.6,HFOC
317626:6770,478:478,06/08/18 23:35:41,STABLE BEAMS,6500,354435.360,346777.364,42.5,HFOC
317626:6770,479:479,06/08/18 23:36:04,STABLE BEAMS,6500,354207.641,346551.829,42.5,HFOC
317626:6770,480:480,06/08/18 23:36:27,STABLE BEAMS,6500,354002.120,346330.705,42.5,HFOC
317626:6770,481:481,06/08/18 23:36:50,STABLE BEAMS,6500,353797.885,346178.832,42.5,HFOC
317626:6770,482:482,06/08/18 23:37:14,STABLE BEAMS,6500,353555.764,345944.728,42.4,HFOC
317626:6770,483:483,06/08/18 23:37:37,STABLE BEAMS,6500,353362.602,345746.272,42.4,HFOC
317626:6770,484:484,06/08/18 23:38:00,STABLE BEAMS,6500,353122.785,345501.545,42.4,HFOC
317626:6770,485:485,06/08/18 23:38:24,STABLE BEAMS,6500,352856.429,345259.464,42.3,HFOC
317626:6770,486:486,06/08/18 23:38:47,STABLE BEAMS,6500,353449.486,340885.508,42.4,HFOC
317626:6770,487:487,06/08/18 23:39:10,STABLE BEAMS,6500,352997.485,345346.171,42.4,HFOC
317626:6770,488:488,06/08/18 23:39:34,STABLE BEAMS,6500,353303.161,345670.148,42.4,HFOC
317626:6770,489:489,06/08/18 23:39:57,STABLE BEAMS,6500,353040.492,344932.279,42.4,HFOC
317626:6770,490:490,06/08/18 23:40:20,STABLE BEAMS,6500,352676.766,345088.738,42.3,HFOC
317626:6770,491:491,06/08/18 23:40:44,STABLE BEAMS,6500,352308.811,344725.100,42.3,HFOC
317626:6770,492:492,06/08/18 23:41:07,STABLE BEAMS,6500,352234.444,334378.467,42.3,HFOC
317626:6770,493:493,06/08/18 23:41:30,STABLE BEAMS,6500,352092.086,344519.516,42.3,HFOC
317626:6770,494:494,06/08/18 23:41:54,STABLE BEAMS,6500,351889.098,344319.018,42.2,HFOC
317626:6770,495:495,06/08/18 23:42:17,STABLE BEAMS,6500,352031.193,344456.098,42.2,HFOC
317626:6770,496:496,06/08/18 23:42:40,STABLE BEAMS,6500,351047.296,343507.313,42.1,HFOC
317626:6770,497:497,06/08/18 23:43:03,STABLE BEAMS,6500,350855.371,343323.097,42.1,HFOC
317626:6770,498:498,06/08/18 23:43:27,STABLE BEAMS,6500,350631.662,343109.164,42.1,HFOC
317626:6770,499:499,06/08/18 23:43:50,STABLE BEAMS,6500,350255.043,342747.271,42.0,HFOC
317626:6770,500:500,06/08/18 23:44:13,STABLE BEAMS,6500,349414.569,341957.728,41.9,HFOC
317626:6770,501:501,06/08/18 23:44:37,STABLE BEAMS,6500,350227.096,342752.528,42.0,HFOC
317626:6770,502:502,06/08/18 23:45:00,STABLE BEAMS,6500,349939.428,342462.230,42.0,HFOC
317626:6770,503:503,06/08/18 23:45:23,STABLE BEAMS,6500,349452.960,337097.468,41.9,HFOC
317626:6770,504:504,06/08/18 23:45:47,STABLE BEAMS,6500,348806.397,341379.325,41.9,HFOC
317626:6770,505:505,06/08/18 23:46:10,STABLE BEAMS,6500,348868.223,340945.985,41.9,HFOC
317626:6770,506:506,06/08/18 23:46:33,STABLE BEAMS,6500,348716.811,330993.963,41.8,HFOC
317626:6770,507:507,06/08/18 23:46:56,STABLE BEAMS,6500,348144.520,340752.130,41.8,HFOC
317626:6770,508:508,06/08/18 23:47:20,STABLE BEAMS,6500,348480.250,341079.415,41.8,HFOC
317626:6770,509:509,06/08/18 23:47:43,STABLE BEAMS,6500,348217.060,340770.954,41.8,HFOC
317626:6770,510:510,06/08/18 23:48:06,STABLE BEAMS,6500,347854.165,340488.446,41.7,HFOC
317626:6770,511:511,06/08/18 23:48:30,STABLE BEAMS,6500,347704.331,340326.382,41.7,HFOC
317626:6770,512:512,06/08/18 23:48:53,STABLE BEAMS,6500,347803.841,335106.894,41.7,HFOC
317626:6770,513:513,06/08/18 23:49:16,STABLE BEAMS,6500,348016.264,340631.102,41.8,HFOC
317626:6770,514:514,06/08/18 23:49:40,STABLE BEAMS,6500,347335.185,339952.702,41.7,HFOC
317626:6770,515:515,06/08/18 23:50:03,STABLE BEAMS,6500,347188.571,330104.658,41.7,HFOC
317626:6770,516:516,06/08/18 23:50:26,STABLE BEAMS,6500,347096.234,339730.348,41.7,HFOC
317626:6770,517:517,06/08/18 23:50:50,STABLE BEAMS,6500,346830.914,339471.571,41.6,HFOC
317626:6770,518:518,06/08/18 23:51:13,STABLE BEAMS,6500,345784.830,338443.994,41.5,HFOC
317626:6770,519:519,06/08/18 23:51:36,STABLE BEAMS,6500,346300.442,338995.740,41.6,HFOC
317626:6770,520:520,06/08/18 23:52:00,STABLE BEAMS,6500,346068.453,338762.494,41.5,HFOC
317626:6770,521:521,06/08/18 23:52:23,STABLE BEAMS,6500,346098.957,338775.481,41.5,HFOC
317626:6770,522:522,06/08/18 23:52:46,STABLE BEAMS,6500,345240.619,337940.682,41.4,HFOC
317626:6770,523:523,06/08/18 23:53:09,STABLE BEAMS,6500,345366.104,338074.753,41.4,HFOC
317626:6770,524:524,06/08/18 23:53:33,STABLE BEAMS,6500,345055.181,337747.772,41.4,HFOC
317626:6770,525:525,06/08/18 23:53:56,STABLE BEAMS,6500,344864.724,337588.591,41.4,HFOC
317626:6770,526:526,06/08/18 23:54:19,STABLE BEAMS,6500,344582.470,337277.471,41.4,HFOC
317626:6770,527:527,06/08/18 23:54:43,STABLE BEAMS,6500,344009.499,331960.625,41.3,HFOC
317626:6770,528:528,06/08/18 23:55:06,STABLE BEAMS,6500,343668.245,336467.594,41.2,HFOC
317626:6770,529:529,06/08/18 23:55:29,STABLE BEAMS,6500,344119.954,336406.968,41.3,HFOC
317626:6770,530:530,06/08/18 23:55:53,STABLE BEAMS,6500,343693.285,336455.774,41.2,HFOC
317626:6770,531:531,06/08/18 23:56:16,STABLE BEAMS,6500,343531.450,335792.906,41.2,HFOC
317626:6770,532:532,06/08/18 23:56:39,STABLE BEAMS,6500,343526.055,336315.458,41.2,HFOC
317626:6770,533:533,06/08/18 23:57:03,STABLE BEAMS,6500,344153.999,336912.572,41.3,HFOC
317626:6770,534:534,06/08/18 23:57:26,STABLE BEAMS,6500,344754.088,337476.198,41.4,HFOC
317626:6770,535:535,06/08/18 23:57:49,STABLE BEAMS,6500,344061.972,336810.480,41.3,HFOC
317626:6770,536:536,06/08/18 23:58:13,STABLE BEAMS,6500,344068.051,336813.794,41.3,HFOC
317626:6770,537:537,06/08/18 23:58:36,STABLE BEAMS,6500,343754.918,336530.325,41.3,HFOC
317626:6770,538:538,06/08/18 23:58:59,STABLE BEAMS,6500,343296.730,336089.925,41.2,HFOC
317626:6770,539:539,06/08/18 23:59:23,STABLE BEAMS,6500,343363.913,336135.733,41.2,HFOC
317626:6770,540:540,06/08/18 23:59:46,STABLE BEAMS,6500,342273.608,335106.743,41.1,HFOC
317626:6770,541:541,06/09/18 00:00:09,STABLE BEAMS,6500,343255.690,336036.503,41.2,HFOC
317626:6770,542:542,06/09/18 00:00:32,STABLE BEAMS,6500,343125.046,325877.385,41.2,HFOC
317626:6770,543:543,06/09/18 00:00:56,STABLE BEAMS,6500,342323.773,329779.515,41.1,HFOC
317626:6770,544:544,06/09/18 00:01:19,STABLE BEAMS,6500,342320.010,335145.644,41.1,HFOC
317626:6770,545:545,06/09/18 00:01:42,STABLE BEAMS,6500,341907.812,329533.537,41.0,HFOC
317626:6770,546:546,06/09/18 00:02:06,STABLE BEAMS,6500,341751.837,334616.775,41.0,HFOC
317626:6770,547:547,06/09/18 00:02:29,STABLE BEAMS,6500,342140.859,334982.384,41.1,HFOC
317626:6770,548:548,06/09/18 00:02:52,STABLE BEAMS,6500,341754.421,334593.446,41.0,HFOC
317626:6770,549:549,06/09/18 00:03:16,STABLE BEAMS,6500,341551.200,334414.155,41.0,HFOC
317626:6770,550:550,06/09/18 00:03:39,STABLE BEAMS,6500,341522.961,334395.600,41.0,HFOC
317626:6770,551:551,06/09/18 00:04:02,STABLE BEAMS,6500,341085.032,333851.276,40.9,HFOC
317626:6770,552:552,06/09/18 00:04:26,STABLE BEAMS,6500,340856.215,328961.366,40.9,HFOC
317626:6770,553:553,06/09/18 00:04:49,STABLE BEAMS,6500,340737.396,333024.966,40.9,HFOC
317626:6770,554:554,06/09/18 00:05:12,STABLE BEAMS,6500,340608.577,333484.548,40.9,HFOC
317626:6770,555:555,06/09/18 00:05:35,STABLE BEAMS,6500,339787.998,332697.256,40.8,HFOC
317626:6770,556:556,06/09/18 00:05:59,STABLE BEAMS,6500,340679.620,333549.537,40.9,HFOC
317626:6770,557:557,06/09/18 00:06:22,STABLE BEAMS,6500,340463.831,333360.268,40.9,HFOC
317626:6770,558:558,06/09/18 00:06:45,STABLE BEAMS,6500,339881.132,332814.589,40.8,HFOC
317626:6770,559:559,06/09/18 00:07:09,STABLE BEAMS,6500,338712.772,331683.205,40.6,HFOC
317626:6770,560:560,06/09/18 00:07:32,STABLE BEAMS,6500,339292.352,332218.130,40.7,HFOC
317626:6770,561:561,06/09/18 00:07:55,STABLE BEAMS,6500,339251.940,332203.532,40.7,HFOC
317626:6770,562:562,06/09/18 00:08:19,STABLE BEAMS,6500,338756.684,331261.651,40.7,HFOC
317626:6770,563:563,06/09/18 00:08:42,STABLE BEAMS,6500,338110.342,330095.495,40.6,HFOC
317626:6770,564:564,06/09/18 00:09:05,STABLE BEAMS,6500,338000.839,329539.038,40.6,HFOC
317626:6770,565:565,06/09/18 00:09:29,STABLE BEAMS,6500,337788.256,329731.792,40.5,HFOC
317626:6770,566:566,06/09/18 00:09:52,STABLE BEAMS,6500,336704.578,328755.645,40.4,HFOC
317626:6770,567:567,06/09/18 00:10:15,STABLE BEAMS,6500,337602.246,319777.825,40.5,HFOC
317626:6770,568:568,06/09/18 00:10:39,STABLE BEAMS,6500,337233.296,329271.269,40.5,HFOC
317626:6770,569:569,06/09/18 00:11:02,STABLE BEAMS,6500,337250.217,324575.419,40.5,HFOC
317626:6770,570:570,06/09/18 00:11:25,STABLE BEAMS,6500,336460.895,328524.690,40.4,HFOC
317626:6770,571:571,06/09/18 00:11:48,STABLE BEAMS,6500,336464.774,328555.980,40.4,HFOC
317626:6770,572:572,06/09/18 00:12:12,STABLE BEAMS,6500,336032.038,328169.706,40.3,HFOC
317626:6770,573:573,06/09/18 00:12:35,STABLE BEAMS,6500,336435.226,328507.738,40.4,HFOC
317626:6770,574:574,06/09/18 00:12:58,STABLE BEAMS,6500,336312.127,328368.047,40.4,HFOC
317626:6770,575:575,06/09/18 00:13:22,STABLE BEAMS,6500,336050.901,328126.353,40.3,HFOC
317626:6770,576:576,06/09/18 00:13:45,STABLE BEAMS,6500,335844.091,327946.747,40.3,HFOC
317626:6770,577:577,06/09/18 00:14:08,STABLE BEAMS,6500,335655.798,327768.385,40.3,HFOC
317626:6770,578:578,06/09/18 00:14:32,STABLE BEAMS,6500,335675.498,323088.580,40.3,HFOC
317626:6770,579:579,06/09/18 00:14:55,STABLE BEAMS,6500,336987.041,329050.114,40.4,HFOC
317626:6770,580:580,06/09/18 00:15:18,STABLE BEAMS,6500,336003.554,328061.936,40.3,HFOC
317626:6770,581:581,06/09/18 00:15:42,STABLE BEAMS,6500,335858.543,327974.155,40.3,HFOC
317626:6770,582:582,06/09/18 00:16:05,STABLE BEAMS,6500,335700.409,327801.968,40.3,HFOC
317626:6770,583:583,06/09/18 00:16:28,STABLE BEAMS,6500,335584.259,327707.007,40.3,HFOC
317626:6770,584:584,06/09/18 00:16:51,STABLE BEAMS,6500,335095.533,327214.894,40.2,HFOC
317626:6770,585:585,06/09/18 00:17:15,STABLE BEAMS,6500,334925.975,327044.128,40.2,HFOC
317626:6770,586:586,06/09/18 00:17:38,STABLE BEAMS,6500,335308.674,326892.319,40.2,HFOC
317626:6770,587:587,06/09/18 00:18:01,STABLE BEAMS,6500,335198.643,327327.926,40.2,HFOC
317626:6770,588:588,06/09/18 00:18:25,STABLE BEAMS,6500,334430.862,326578.629,40.1,HFOC
317626:6770,589:589,06/09/18 00:18:48,STABLE BEAMS,6500,334312.148,326520.328,40.1,HFOC
317626:6770,590:590,06/09/18 00:19:11,STABLE BEAMS,6500,334166.577,326334.148,40.1,HFOC
317626:6770,591:591,06/09/18 00:19:35,STABLE BEAMS,6500,333810.115,326022.090,40.1,HFOC
317626:6770,592:592,06/09/18 00:19:58,STABLE BEAMS,6500,333714.711,325890.273,40.0,HFOC
317626:6770,593:593,06/09/18 00:20:21,STABLE BEAMS,6500,334065.699,326240.553,40.1,HFOC
317626:6770,594:594,06/09/18 00:20:45,STABLE BEAMS,6500,333435.988,325672.150,40.0,HFOC
317626:6770,595:595,06/09/18 00:21:08,STABLE BEAMS,6500,333423.358,325618.974,40.0,HFOC
317626:6770,596:596,06/09/18 00:21:31,STABLE BEAMS,6500,333272.409,320812.102,40.0,HFOC
317626:6770,597:597,06/09/18 00:21:55,STABLE BEAMS,6500,333338.260,325538.045,40.0,HFOC
317626:6770,598:598,06/09/18 00:22:18,STABLE BEAMS,6500,332500.583,324734.020,39.9,HFOC
317626:6770,599:599,06/09/18 00:22:41,STABLE BEAMS,6500,332281.479,324533.981,39.9,HFOC
317626:6770,600:600,06/09/18 00:23:04,STABLE BEAMS,6500,332092.274,324379.242,39.9,HFOC
317626:6770,601:601,06/09/18 00:23:28,STABLE BEAMS,6500,331349.912,323685.608,39.8,HFOC
317626:6770,602:602,06/09/18 00:23:51,STABLE BEAMS,6500,331902.456,324183.848,39.8,HFOC
317626:6770,603:603,06/09/18 00:24:14,STABLE BEAMS,6500,331676.451,323995.228,39.8,HFOC
317626:6770,604:604,06/09/18 00:24:38,STABLE BEAMS,6500,331841.466,324121.372,39.8,HFOC
317626:6770,605:605,06/09/18 00:25:01,STABLE BEAMS,6500,330928.042,318562.279,39.7,HFOC
317626:6770,606:606,06/09/18 00:25:24,STABLE BEAMS,6500,330866.817,323200.782,39.7,HFOC
317626:6770,607:607,06/09/18 00:25:48,STABLE BEAMS,6500,330649.005,322948.711,39.7,HFOC
317626:6770,608:608,06/09/18 00:26:11,STABLE BEAMS,6500,330433.775,322764.211,39.7,HFOC
