#Data tag : 19v2 , Norm tag: None
317626:6770,609:609,06/09/18 00:26:34,STABLE BEAMS,6500,330269.800,322625.373,39.6,HFOC
317626:6770,610:610,06/09/18 00:26:58,STABLE BEAMS,6500,329531.208,321895.663,39.5,HFOC
317626:6770,611:611,06/09/18 00:27:21,STABLE BEAMS,6500,330003.947,322349.618,39.6,HFOC
317626:6770,612:612,06/09/18 00:27:44,STABLE BEAMS,6500,329782.423,322165.226,39.6,HFOC
317626:6770,613:613,06/09/18 00:28:07,STABLE BEAMS,6500,329523.825,321900.271,39.5,HFOC
317626:6770,614:614,06/09/18 00:28:31,STABLE BEAMS,6500,329320.214,321722.626,39.5,HFOC
317626:6770,615:615,06/09/18 00:28:54,STABLE BEAMS,6500,329271.880,317042.867,39.5,HFOC
317626:6770,616:616,06/09/18 00:29:17,STABLE BEAMS,6500,329293.687,321660.933,39.5,HFOC
317626:6770,617:617,06/09/18 00:29:41,STABLE BEAMS,6500,328598.026,320990.187,39.4,HFOC
317626:6770,618:618,06/09/18 00:30:04,STABLE BEAMS,6500,327942.849,320419.799,39.4,HFOC
317626:6770,619:619,06/09/18 00:30:27,STABLE BEAMS,6500,328537.470,320987.920,39.4,HFOC
317626:6770,620:620,06/09/18 00:30:51,STABLE BEAMS,6500,328517.792,306381.912,39.4,HFOC
317626:6770,621:621,06/09/18 00:31:14,STABLE BEAMS,6500,328007.786,320464.863,39.4,HFOC
317626:6770,622:622,06/09/18 00:31:37,STABLE BEAMS,6500,328845.955,321247.342,39.5,HFOC
317626:6770,623:623,06/09/18 00:32:01,STABLE BEAMS,6500,328445.474,315466.781,39.4,HFOC
317626:6770,624:624,06/09/18 00:32:24,STABLE BEAMS,6500,328175.647,316803.794,39.4,HFOC
317626:6770,625:625,06/09/18 00:32:47,STABLE BEAMS,6500,327980.685,320386.032,39.4,HFOC
317626:6770,626:626,06/09/18 00:33:11,STABLE BEAMS,6500,327095.422,319598.027,39.3,HFOC
317626:6770,627:627,06/09/18 00:33:34,STABLE BEAMS,6500,327825.458,320273.257,39.3,HFOC
317626:6770,628:628,06/09/18 00:33:57,STABLE BEAMS,6500,327414.996,319889.845,39.3,HFOC
317626:6770,629:629,06/09/18 00:34:21,STABLE BEAMS,6500,327074.599,319595.597,39.3,HFOC
317626:6770,630:630,06/09/18 00:34:44,STABLE BEAMS,6500,327021.799,319510.297,39.2,HFOC
317626:6770,631:631,06/09/18 00:35:07,STABLE BEAMS,6500,326834.425,318825.386,39.2,HFOC
317626:6770,632:632,06/09/18 00:35:30,STABLE BEAMS,6500,325514.098,318080.337,39.1,HFOC
317626:6770,633:633,06/09/18 00:35:54,STABLE BEAMS,6500,326123.117,318700.161,39.1,HFOC
317626:6770,634:634,06/09/18 00:36:17,STABLE BEAMS,6500,326091.860,318590.133,39.1,HFOC
317626:6770,635:635,06/09/18 00:36:40,STABLE BEAMS,6500,325938.618,318485.914,39.1,HFOC
317626:6770,636:636,06/09/18 00:37:04,STABLE BEAMS,6500,326080.057,318642.590,39.1,HFOC
317626:6770,637:637,06/09/18 00:37:27,STABLE BEAMS,6500,325073.603,317662.383,39.0,HFOC
317626:6770,638:638,06/09/18 00:37:50,STABLE BEAMS,6500,325045.617,317660.311,39.0,HFOC
317626:6770,639:639,06/09/18 00:38:14,STABLE BEAMS,6500,324653.364,317252.011,39.0,HFOC
317626:6770,640:640,06/09/18 00:38:37,STABLE BEAMS,6500,324028.956,316671.280,38.9,HFOC
317626:6770,641:641,06/09/18 00:39:00,STABLE BEAMS,6500,323905.974,307089.646,38.9,HFOC
317626:6770,642:642,06/09/18 00:39:24,STABLE BEAMS,6500,324174.385,316773.411,38.9,HFOC
317626:6770,643:643,06/09/18 00:39:47,STABLE BEAMS,6500,323905.174,316500.384,38.9,HFOC
317626:6770,644:644,06/09/18 00:40:10,STABLE BEAMS,6500,324023.054,316601.962,38.9,HFOC
317626:6770,645:645,06/09/18 00:40:33,STABLE BEAMS,6500,323043.106,315720.633,38.8,HFOC
317626:6770,646:646,06/09/18 00:40:57,STABLE BEAMS,6500,323207.136,315878.871,38.8,HFOC
317626:6770,647:647,06/09/18 00:41:20,STABLE BEAMS,6500,322920.948,315584.671,38.8,HFOC
317626:6770,648:648,06/09/18 00:41:43,STABLE BEAMS,6500,322696.641,315348.316,38.7,HFOC
317626:6770,649:649,06/09/18 00:42:07,STABLE BEAMS,6500,322499.066,315184.850,38.7,HFOC
317626:6770,650:650,06/09/18 00:42:30,STABLE BEAMS,6500,322415.940,315151.925,38.7,HFOC
317626:6770,651:651,06/09/18 00:42:53,STABLE BEAMS,6500,322226.415,314496.218,38.7,HFOC
317626:6770,652:652,06/09/18 00:43:17,STABLE BEAMS,6500,321145.556,313912.229,38.5,HFOC
317626:6770,653:653,06/09/18 00:43:40,STABLE BEAMS,6500,322140.830,314835.499,38.7,HFOC
317626:6770,654:654,06/09/18 00:44:03,STABLE BEAMS,6500,321870.511,314604.405,38.6,HFOC
317626:6770,655:655,06/09/18 00:44:27,STABLE BEAMS,6500,321774.029,314486.009,38.6,HFOC
317626:6770,656:656,06/09/18 00:44:50,STABLE BEAMS,6500,322037.666,314778.456,38.6,HFOC
317626:6770,657:657,06/09/18 00:45:13,STABLE BEAMS,6500,321618.714,314338.876,38.6,HFOC
317626:6770,658:658,06/09/18 00:45:36,STABLE BEAMS,6500,320118.133,312916.044,38.4,HFOC
317626:6770,659:659,06/09/18 00:46:00,STABLE BEAMS,6500,321164.203,313916.065,38.5,HFOC
317626:6770,660:660,06/09/18 00:46:23,STABLE BEAMS,6500,320645.250,313439.702,38.5,HFOC
317626:6770,661:661,06/09/18 00:46:46,STABLE BEAMS,6500,320909.396,313625.956,38.5,HFOC
317626:6770,662:662,06/09/18 00:47:10,STABLE BEAMS,6500,320021.994,308326.096,38.4,HFOC
317626:6770,663:663,06/09/18 00:47:33,STABLE BEAMS,6500,319915.778,312753.113,38.4,HFOC
317626:6770,664:664,06/09/18 00:47:56,STABLE BEAMS,6500,319862.535,312702.063,38.4,HFOC
317626:6770,665:665,06/09/18 00:48:20,STABLE BEAMS,6500,319519.054,312360.942,38.3,HFOC
317626:6770,666:666,06/09/18 00:48:43,STABLE BEAMS,6500,319451.693,312287.081,38.3,HFOC
317626:6770,667:667,06/09/18 00:49:06,STABLE BEAMS,6500,318162.774,311056.341,38.2,HFOC
317626:6770,668:668,06/09/18 00:49:30,STABLE BEAMS,6500,319705.245,312501.317,38.4,HFOC
317626:6770,669:669,06/09/18 00:49:53,STABLE BEAMS,6500,320720.430,313516.825,38.5,HFOC
317626:6770,670:670,06/09/18 00:50:16,STABLE BEAMS,6500,319777.843,312590.134,38.4,HFOC
317626:6770,671:671,06/09/18 00:50:40,STABLE BEAMS,6500,319426.300,312251.340,38.3,HFOC
317626:6770,672:672,06/09/18 00:51:03,STABLE BEAMS,6500,318862.782,307233.560,38.3,HFOC
317626:6770,673:673,06/09/18 00:51:26,STABLE BEAMS,6500,318252.226,311148.491,38.2,HFOC
317626:6770,674:674,06/09/18 00:51:49,STABLE BEAMS,6500,318725.136,311590.966,38.2,HFOC
317626:6770,675:675,06/09/18 00:52:13,STABLE BEAMS,6500,318777.089,311592.779,38.3,HFOC
317626:6770,676:676,06/09/18 00:52:36,STABLE BEAMS,6500,317935.339,310858.513,38.2,HFOC
317626:6770,677:677,06/09/18 00:52:59,STABLE BEAMS,6500,318271.107,311178.575,38.2,HFOC
317626:6770,678:678,06/09/18 00:53:23,STABLE BEAMS,6500,318449.284,311303.254,38.2,HFOC
317626:6770,679:679,06/09/18 00:53:46,STABLE BEAMS,6500,318243.100,311127.314,38.2,HFOC
317626:6770,680:680,06/09/18 00:54:09,STABLE BEAMS,6500,317512.673,310408.316,38.1,HFOC
317626:6770,681:681,06/09/18 00:54:33,STABLE BEAMS,6500,317489.312,310381.011,38.1,HFOC
317626:6770,682:682,06/09/18 00:54:56,STABLE BEAMS,6500,317424.509,305911.919,38.1,HFOC
317626:6770,683:683,06/09/18 00:55:19,STABLE BEAMS,6500,305370.941,294487.774,36.6,HFOC
317626:6770,684:684,06/09/18 00:55:43,STABLE BEAMS,6500,310616.118,299459.014,37.3,HFOC
317626:6770,685:685,06/09/18 00:56:06,STABLE BEAMS,6500,295556.290,289362.710,35.5,HFOC
317626:6770,686:686,06/09/18 00:56:29,STABLE BEAMS,6500,303212.690,296691.706,36.4,HFOC
317626:6770,687:687,06/09/18 00:56:52,STABLE BEAMS,6500,313228.801,305881.540,37.6,HFOC
317626:6770,688:688,06/09/18 00:57:16,STABLE BEAMS,6500,316884.972,309811.767,38.0,HFOC
317626:6770,689:689,06/09/18 00:57:39,STABLE BEAMS,6500,317045.226,309978.740,38.0,HFOC
317626:6770,690:690,06/09/18 00:58:02,STABLE BEAMS,6500,316296.999,309289.944,38.0,HFOC
317626:6770,691:691,06/09/18 00:58:26,STABLE BEAMS,6500,316248.271,309212.058,38.0,HFOC
317626:6770,692:692,06/09/18 00:58:49,STABLE BEAMS,6500,316130.938,309108.988,37.9,HFOC
317626:6770,693:693,06/09/18 00:59:12,STABLE BEAMS,6500,315766.085,308743.813,37.9,HFOC
317626:6770,694:694,06/09/18 00:59:36,STABLE BEAMS,6500,315057.928,308086.829,37.8,HFOC
317626:6770,695:695,06/09/18 00:59:59,STABLE BEAMS,6500,315669.366,308686.639,37.9,HFOC
317626:6770,696:696,06/09/18 01:00:22,STABLE BEAMS,6500,315688.653,308661.732,37.9,HFOC
317626:6770,697:697,06/09/18 01:00:46,STABLE BEAMS,6500,315073.462,308097.561,37.8,HFOC
317626:6770,698:698,06/09/18 01:01:09,STABLE BEAMS,6500,314741.425,293822.025,37.8,HFOC
317626:6770,699:699,06/09/18 01:01:32,STABLE BEAMS,6500,314010.430,302698.201,37.7,HFOC
317626:6770,700:700,06/09/18 01:01:56,STABLE BEAMS,6500,314393.328,307446.507,37.7,HFOC
317626:6770,701:701,06/09/18 01:02:19,STABLE BEAMS,6500,314269.433,307338.927,37.7,HFOC
317626:6770,702:702,06/09/18 01:02:42,STABLE BEAMS,6500,314031.912,307089.825,37.7,HFOC
317626:6770,703:703,06/09/18 01:03:06,STABLE BEAMS,6500,313889.198,302568.042,37.7,HFOC
317626:6770,704:704,06/09/18 01:03:29,STABLE BEAMS,6500,313679.308,306749.829,37.6,HFOC
317626:6770,705:705,06/09/18 01:03:52,STABLE BEAMS,6500,313645.606,306729.990,37.6,HFOC
317626:6770,706:706,06/09/18 01:04:15,STABLE BEAMS,6500,313562.571,306653.694,37.6,HFOC
317626:6770,707:707,06/09/18 01:04:39,STABLE BEAMS,6500,312836.494,301594.357,37.5,HFOC
317626:6770,708:708,06/09/18 01:05:02,STABLE BEAMS,6500,312914.484,306022.776,37.6,HFOC
317626:6770,709:709,06/09/18 01:05:25,STABLE BEAMS,6500,311743.209,304916.951,37.4,HFOC
317626:6770,710:710,06/09/18 01:05:49,STABLE BEAMS,6500,312722.853,305848.120,37.5,HFOC
317626:6770,711:711,06/09/18 01:06:12,STABLE BEAMS,6500,312332.297,305496.232,37.5,HFOC
317626:6770,712:712,06/09/18 01:06:35,STABLE BEAMS,6500,312679.616,305805.135,37.5,HFOC
317626:6770,713:713,06/09/18 01:06:59,STABLE BEAMS,6500,311805.002,304922.441,37.4,HFOC
317626:6770,714:714,06/09/18 01:07:22,STABLE BEAMS,6500,311659.012,304824.725,37.4,HFOC
317626:6770,715:715,06/09/18 01:07:45,STABLE BEAMS,6500,311531.305,304711.870,37.4,HFOC
317626:6770,716:716,06/09/18 01:08:09,STABLE BEAMS,6500,311307.841,300125.886,37.4,HFOC
317626:6770,717:717,06/09/18 01:08:32,STABLE BEAMS,6500,310408.497,303624.663,37.3,HFOC
317626:6770,718:718,06/09/18 01:08:55,STABLE BEAMS,6500,312345.280,305467.165,37.5,HFOC
317626:6770,719:719,06/09/18 01:09:19,STABLE BEAMS,6500,311836.499,304944.570,37.4,HFOC
317626:6770,720:720,06/09/18 01:09:42,STABLE BEAMS,6500,311527.434,304697.517,37.4,HFOC
317626:6770,721:721,06/09/18 01:10:05,STABLE BEAMS,6500,311356.195,304533.422,37.4,HFOC
317626:6770,722:722,06/09/18 01:10:28,STABLE BEAMS,6500,311338.711,304502.194,37.4,HFOC
317626:6770,723:723,06/09/18 01:10:52,STABLE BEAMS,6500,311258.476,304456.880,37.4,HFOC
317626:6770,724:724,06/09/18 01:11:15,STABLE BEAMS,6500,310587.591,303793.264,37.3,HFOC
317626:6770,725:725,06/09/18 01:11:38,STABLE BEAMS,6500,310505.214,303703.815,37.3,HFOC
317626:6770,726:726,06/09/18 01:12:02,STABLE BEAMS,6500,310408.916,303605.385,37.3,HFOC
317626:6770,727:727,06/09/18 01:12:25,STABLE BEAMS,6500,310189.982,299068.894,37.2,HFOC
317626:6770,728:728,06/09/18 01:12:48,STABLE BEAMS,6500,309307.901,302554.402,37.1,HFOC
317626:6770,729:729,06/09/18 01:13:12,STABLE BEAMS,6500,310130.791,303357.947,37.2,HFOC
317626:6770,730:730,06/09/18 01:13:35,STABLE BEAMS,6500,309770.655,303006.717,37.2,HFOC
317626:6770,731:731,06/09/18 01:13:58,STABLE BEAMS,6500,309560.478,302780.067,37.1,HFOC
317626:6770,732:732,06/09/18 01:14:22,STABLE BEAMS,6500,309475.498,302621.449,37.1,HFOC
317626:6770,733:733,06/09/18 01:14:45,STABLE BEAMS,6500,309161.165,204095.422,37.1,HFOC
317626:6770,734:734,06/09/18 01:15:08,STABLE BEAMS,6500,308919.277,242058.301,37.1,HFOC
317626:6770,735:735,06/09/18 01:15:31,STABLE BEAMS,6500,309214.642,302439.672,37.1,HFOC
317626:6770,736:736,06/09/18 01:15:55,STABLE BEAMS,6500,308295.864,301576.411,37.0,HFOC
317626:6770,737:737,06/09/18 01:16:18,STABLE BEAMS,6500,307841.562,301137.463,36.9,HFOC
317626:6770,738:738,06/09/18 01:16:41,STABLE BEAMS,6500,307989.578,301296.474,37.0,HFOC
317626:6770,739:739,06/09/18 01:17:05,STABLE BEAMS,6500,307941.740,301213.588,37.0,HFOC
317626:6770,740:740,06/09/18 01:17:28,STABLE BEAMS,6500,307764.749,301083.789,36.9,HFOC
317626:6770,741:741,06/09/18 01:17:51,STABLE BEAMS,6500,307540.258,300881.958,36.9,HFOC
317626:6770,742:742,06/09/18 01:18:15,STABLE BEAMS,6500,307634.049,300956.478,36.9,HFOC
317626:6770,743:743,06/09/18 01:18:38,STABLE BEAMS,6500,306991.510,300245.289,36.8,HFOC
317626:6770,744:744,06/09/18 01:19:01,STABLE BEAMS,6500,306909.006,295944.710,36.8,HFOC
317626:6770,745:745,06/09/18 01:19:25,STABLE BEAMS,6500,306745.940,300081.348,36.8,HFOC
317626:6770,746:746,06/09/18 01:19:48,STABLE BEAMS,6500,306599.735,299941.482,36.8,HFOC
317626:6770,747:747,06/09/18 01:20:11,STABLE BEAMS,6500,306448.854,299804.465,36.8,HFOC
317626:6770,748:748,06/09/18 01:20:34,STABLE BEAMS,6500,306330.326,299601.785,36.8,HFOC
317626:6770,749:749,06/09/18 01:20:58,STABLE BEAMS,6500,306226.886,299581.684,36.7,HFOC
317626:6770,750:750,06/09/18 01:21:21,STABLE BEAMS,6500,305615.061,299032.060,36.7,HFOC
317626:6770,751:751,06/09/18 01:21:44,STABLE BEAMS,6500,305846.487,299243.978,36.7,HFOC
317626:6770,752:752,06/09/18 01:22:08,STABLE BEAMS,6500,305754.871,299152.888,36.7,HFOC
317626:6770,753:753,06/09/18 01:22:31,STABLE BEAMS,6500,305671.916,299061.268,36.7,HFOC
317626:6770,754:754,06/09/18 01:22:54,STABLE BEAMS,6500,305506.729,298893.604,36.7,HFOC
317626:6770,755:755,06/09/18 01:23:18,STABLE BEAMS,6500,304526.650,293706.074,36.5,HFOC
317626:6770,756:756,06/09/18 01:23:41,STABLE BEAMS,6500,304792.621,298228.461,36.6,HFOC
317626:6770,757:757,06/09/18 01:24:04,STABLE BEAMS,6500,304693.973,298126.763,36.6,HFOC
317626:6770,758:758,06/09/18 01:24:28,STABLE BEAMS,6500,304632.971,298032.279,36.6,HFOC
317626:6770,759:759,06/09/18 01:24:51,STABLE BEAMS,6500,304713.340,298142.582,36.6,HFOC
317626:6770,760:760,06/09/18 01:25:14,STABLE BEAMS,6500,304095.859,297546.852,36.5,HFOC
317626:6770,761:761,06/09/18 01:25:38,STABLE BEAMS,6500,304030.922,297496.762,36.5,HFOC
317626:6770,762:762,06/09/18 01:26:01,STABLE BEAMS,6500,303898.051,297377.249,36.5,HFOC
317626:6770,763:763,06/09/18 01:26:24,STABLE BEAMS,6500,303668.560,297132.383,36.4,HFOC
317626:6770,764:764,06/09/18 01:26:47,STABLE BEAMS,6500,303437.498,296912.623,36.4,HFOC
317626:6770,765:765,06/09/18 01:27:11,STABLE BEAMS,6500,303905.493,297371.037,36.5,HFOC
317626:6770,766:766,06/09/18 01:27:34,STABLE BEAMS,6500,303905.817,293146.569,36.5,HFOC
317626:6770,767:767,06/09/18 01:27:57,STABLE BEAMS,6500,303904.329,297338.042,36.5,HFOC
317626:6770,768:768,06/09/18 01:28:21,STABLE BEAMS,6500,303714.168,297190.108,36.4,HFOC
317626:6770,769:769,06/09/18 01:28:44,STABLE BEAMS,6500,303931.693,297410.724,36.5,HFOC
317626:6770,770:770,06/09/18 01:29:07,STABLE BEAMS,6500,303199.503,296678.995,36.4,HFOC
317626:6770,771:771,06/09/18 01:29:31,STABLE BEAMS,6500,303154.350,296643.123,36.4,HFOC
317626:6770,772:772,06/09/18 01:29:54,STABLE BEAMS,6500,302530.886,296035.023,36.3,HFOC
317626:6770,773:773,06/09/18 01:30:17,STABLE BEAMS,6500,302717.177,296216.306,36.3,HFOC
317626:6770,774:774,06/09/18 01:30:41,STABLE BEAMS,6500,302479.755,296016.681,36.3,HFOC
317626:6770,775:775,06/09/18 01:31:04,STABLE BEAMS,6500,302346.288,295852.627,36.3,HFOC
317626:6770,776:776,06/09/18 01:31:27,STABLE BEAMS,6500,302316.037,295865.447,36.3,HFOC
317626:6770,777:777,06/09/18 01:31:51,STABLE BEAMS,6500,302150.198,84301.125,36.3,HFOC
317626:6770,778:778,06/09/18 01:32:14,STABLE BEAMS,6500,301649.320,290199.413,36.2,HFOC
317626:6770,779:779,06/09/18 01:32:37,STABLE BEAMS,6500,301540.694,295087.834,36.2,HFOC
317626:6770,780:780,06/09/18 01:33:00,STABLE BEAMS,6500,301410.782,294997.286,36.2,HFOC
317626:6770,781:781,06/09/18 01:33:24,STABLE BEAMS,6500,301250.882,290613.853,36.2,HFOC
317626:6770,782:782,06/09/18 01:33:47,STABLE BEAMS,6500,301074.219,294642.421,36.1,HFOC
317626:6770,783:783,06/09/18 01:34:10,STABLE BEAMS,6500,300810.105,290175.515,36.1,HFOC
317626:6770,784:784,06/09/18 01:34:34,STABLE BEAMS,6500,300353.329,293906.717,36.0,HFOC
317626:6770,785:785,06/09/18 01:34:57,STABLE BEAMS,6500,300620.491,294221.915,36.1,HFOC
317626:6770,786:786,06/09/18 01:35:20,STABLE BEAMS,6500,300408.385,293997.983,36.1,HFOC
317626:6770,787:787,06/09/18 01:35:44,STABLE BEAMS,6500,300687.151,294251.397,36.1,HFOC
317626:6770,788:788,06/09/18 01:36:07,STABLE BEAMS,6500,299609.835,289051.099,36.0,HFOC
317626:6770,789:789,06/09/18 01:36:30,STABLE BEAMS,6500,299642.863,293281.390,36.0,HFOC
317626:6770,790:790,06/09/18 01:36:54,STABLE BEAMS,6500,299724.289,293379.463,36.0,HFOC
317626:6770,791:791,06/09/18 01:37:17,STABLE BEAMS,6500,299605.501,293228.167,36.0,HFOC
317626:6770,792:792,06/09/18 01:37:40,STABLE BEAMS,6500,299518.615,293199.682,35.9,HFOC
317626:6770,793:793,06/09/18 01:38:04,STABLE BEAMS,6500,299515.044,293158.038,35.9,HFOC
317626:6770,794:794,06/09/18 01:38:27,STABLE BEAMS,6500,298699.576,292382.595,35.8,HFOC
317626:6770,795:795,06/09/18 01:38:50,STABLE BEAMS,6500,298494.871,292173.255,35.8,HFOC
317626:6770,796:796,06/09/18 01:39:13,STABLE BEAMS,6500,298344.257,292021.521,35.8,HFOC
317626:6770,797:797,06/09/18 01:39:37,STABLE BEAMS,6500,298224.916,291901.666,35.8,HFOC
317626:6770,798:798,06/09/18 01:40:00,STABLE BEAMS,6500,297370.395,291058.126,35.7,HFOC
317626:6770,799:799,06/09/18 01:40:23,STABLE BEAMS,6500,297640.452,287202.227,35.7,HFOC
317626:6770,800:800,06/09/18 01:40:47,STABLE BEAMS,6500,297660.158,291385.774,35.7,HFOC
317626:6770,801:801,06/09/18 01:41:10,STABLE BEAMS,6500,298007.140,291723.671,35.8,HFOC
317626:6770,802:802,06/09/18 01:41:33,STABLE BEAMS,6500,297206.795,290949.653,35.7,HFOC
317626:6770,803:803,06/09/18 01:41:57,STABLE BEAMS,6500,296713.151,290044.589,35.6,HFOC
317626:6770,804:804,06/09/18 01:42:20,STABLE BEAMS,6500,296544.880,290287.023,35.6,HFOC
317626:6770,805:805,06/09/18 01:42:43,STABLE BEAMS,6500,296601.238,290361.270,35.6,HFOC
317626:6770,806:806,06/09/18 01:43:06,STABLE BEAMS,6500,296511.286,290278.624,35.6,HFOC
317626:6770,807:807,06/09/18 01:43:30,STABLE BEAMS,6500,296291.731,290068.508,35.6,HFOC
317626:6770,808:808,06/09/18 01:43:53,STABLE BEAMS,6500,296327.827,290078.874,35.6,HFOC
317626:6770,809:809,06/09/18 01:44:16,STABLE BEAMS,6500,296349.065,290124.525,35.6,HFOC
317626:6770,810:810,06/09/18 01:44:40,STABLE BEAMS,6500,295882.993,289624.980,35.5,HFOC
317626:6770,811:811,06/09/18 01:45:03,STABLE BEAMS,6500,295772.769,289556.762,35.5,HFOC
317626:6770,812:812,06/09/18 01:45:26,STABLE BEAMS,6500,295688.711,289447.176,35.5,HFOC
317626:6770,813:813,06/09/18 01:45:50,STABLE BEAMS,6500,294827.514,288667.912,35.4,HFOC
317626:6770,814:814,06/09/18 01:46:13,STABLE BEAMS,6500,294905.773,281980.802,35.4,HFOC
317626:6770,815:815,06/09/18 01:46:36,STABLE BEAMS,6500,295978.508,287898.278,35.5,HFOC
317626:6770,816:816,06/09/18 01:47:00,STABLE BEAMS,6500,295762.455,289556.316,35.5,HFOC
317626:6770,817:817,06/09/18 01:47:23,STABLE BEAMS,6500,296167.971,289915.845,35.5,HFOC
317626:6770,818:818,06/09/18 01:47:46,STABLE BEAMS,6500,295259.450,289066.861,35.4,HFOC
317626:6770,819:819,06/09/18 01:48:10,STABLE BEAMS,6500,295169.542,288939.807,35.4,HFOC
